x0000,y0000
1603.,478.5751
1604.,478.6701
1605.,478.7572
1606.,478.8396
1607.,478.9123
1608.,478.9803
1609.,479.0434
1610.,479.0954
1611.,479.1465
1612.,479.1874
1613.,479.2266
1614.,479.2633
1615.,479.2922
1616.,479.3162
1617.,479.341
1618.,479.3626
1619.,479.3778
1620.,479.4035
1621.,479.4114
1622.,479.4187
1623.,479.4283
1624.,479.4306
1625.,479.4451
1626.,479.4531
1627.,479.4619
1628.,479.4643
1629.,479.4716
1630.,479.4691
1631.,479.4716
1632.,479.4739
1633.,479.4716
1634.,479.4716
1635.,479.4739
1636.,479.4716
1637.,479.4675
1638.,479.4724
1639.,479.4724
1640.,479.4667
1641.,479.4691
1642.,479.4667
1643.,479.4691
1644.,479.4691
1645.,479.4691
1646.,479.4716
1647.,479.4763
1648.,479.4763
1649.,479.4716
1650.,479.4772
1651.,479.4795
1652.,479.4843
1653.,479.4843
1654.,479.4964
1655.,479.5011
1656.,479.502
1657.,479.5011
1658.,479.502
1659.,479.5036
1660.,479.5043
1661.,479.5084
1662.,479.5276
1663.,479.542
1664.,479.5645
1665.,479.5941
1666.,479.6229
1667.,479.6517
1668.,479.679
1669.,479.7062
1670.,479.7375
1671.,479.7743
1672.,479.8041
1673.,479.8401
1674.,479.8762
1675.,479.913
1676.,479.9539
1677.,479.998
1678.,480.0397
1679.,480.0815
1680.,480.1248
