x0000,y0000
983.,471.7669
984.,471.7311
985.,471.6931
986.,471.6526
987.,471.5837
988.,471.541
989.,471.5008
990.,471.4509
991.,471.401
992.,471.3491
993.,471.3039
994.,471.2753
995.,471.2729
996.,471.2823
997.,471.3491
998.,471.2137
999.,471.1237
1000.,470.9506
1001.,470.9577
1002.,470.9718
1003.,470.9839
1004.,470.9957
1005.,471.0051
1006.,471.0024
1007.,471.0049
1008.,471.024
1009.,471.024
1010.,471.0193
1011.,471.0145
1012.,470.9933
1013.,470.9694
1014.,470.9672
1015.,470.9624
1016.,470.9624
1017.,470.9529
1018.,470.9506
1019.,470.9459
1020.,470.9412
1021.,470.9362
1022.,470.9315
1023.,470.9269
1024.,470.9244
1025.,470.9078
1026.,470.889
1027.,470.8842
1028.,470.8699
1029.,470.8675
1030.,470.8651
1031.,470.8675
1032.,470.8675
1033.,470.8702
1034.,470.9008
1035.,470.9032
1036.,470.9126
1037.,470.9223
1038.,470.9412
1039.,470.9459
1040.,470.9839
1041.,470.986
1042.,471.0216
1043.,471.0264
1044.,471.0311
1045.,471.0361
1046.,471.0524
1047.,471.057
1048.,471.0621
1049.,471.0621
1050.,471.0573
1051.,471.057
1052.,471.057
1053.,471.0597
1054.,471.0597
1055.,471.0597
1056.,471.0594
1057.,471.057
1058.,471.0549
1059.,471.0524
1060.,471.0524
1061.,471.0502
1062.,471.05
1063.,471.0502
1064.,471.0502
1065.,471.057
1066.,471.0594
1067.,471.0597
1068.,471.0621
1069.,471.0667
1070.,471.0691
1071.,471.0738
1072.,471.0736
1073.,471.0786
1074.,471.0857
1075.,471.088
1076.,471.1069
1077.,471.1166
1078.,471.1284
1079.,471.1305
1080.,471.1281
1081.,471.1281
1082.,471.1186
1083.,471.0761
1084.,471.0311
1085.,471.0145
1086.,470.9978
1087.,470.9813
1088.,470.9223
1089.,470.7988
1090.,470.7823
1091.,470.7588
1092.,470.7396
1093.,470.6354
1094.,470.5977
1095.,470.5504
1096.,470.5359
1097.,470.5126
1098.,470.5005
1099.,470.4724
1100.,470.4652
1101.,470.3941
1102.,470.3849
1103.,470.316
1104.,470.3089
1105.,470.2403
1106.,470.205
1107.,470.1717
1108.,470.1671
1109.,470.1553
1110.,470.1529
1111.,470.134
1112.,470.1317
1113.,470.1199
1114.,470.1176
1115.,470.1151
1116.,470.1103
1117.,470.1103
1118.,470.1056
1119.,470.1011
1120.,470.0985
1121.,470.0985
1122.,470.0844
1123.,470.0726
1124.,470.07
1125.,470.0489
1126.,470.0323
1127.,470.0254
1128.,470.0018
1129.,469.971
1130.,469.9686
1131.,469.9615
1132.,469.9521
1133.,469.9215
1134.,469.9189
1135.,469.9096
1136.,469.9096
1137.,469.8672
1138.,469.8623
1139.,469.8599
1140.,469.8531
1141.,469.8505
1142.,469.8412
1143.,469.8339
1144.,469.8317
1145.,469.827
1146.,469.82
1147.,469.8079
1148.,469.7891
1149.,469.7657
1150.,469.7561
1151.,469.7537
1152.,469.7041
1153.,469.7018
1154.,469.697
1155.,469.6948
1156.,469.6925
1157.,469.6922
1158.,469.69
1159.,469.6902
1160.,469.6902
1161.,469.6876
1162.,469.6782
1163.,469.6759
1164.,469.6688
1165.,469.6641
1166.,469.6593
1167.,469.657
1168.,469.6546
1169.,469.6544
1170.,469.6427
1171.,469.6427
1172.,469.6403
1173.,469.6381
1174.,469.6359
1175.,469.6359
1176.,469.6335
1177.,469.6333
1178.,469.6286
1179.,469.6263
1180.,469.624
1181.,469.624
1182.,469.6216
1183.,469.6192
1184.,469.6169
1185.,469.6169
1186.,469.6074
1187.,469.6027
1188.,469.6003
1189.,469.5957
1190.,469.5767
1191.,469.5696
1192.,469.5649
1193.,469.5625
1194.,469.5508
1195.,469.5484
1196.,469.5484
1197.,469.5531
1198.,469.5508
1199.,469.5531
1200.,469.5531
1201.,469.5579
1202.,469.5555
1203.,469.5531
1204.,469.5531
1205.,469.5555
1206.,469.5557
1207.,469.5531
1208.,469.5531
1209.,469.5508
1210.,469.5508
1211.,469.5508
1212.,469.5508
1213.,469.5508
1214.,469.5508
1215.,469.5508
1216.,469.5484
1217.,469.5436
1218.,469.5414
1219.,469.5459
