x0000,y0000
1030.,470.9813
1031.,470.9837
1032.,470.9862
1033.,470.9837
1034.,470.9862
1035.,470.993
1036.,470.993
1037.,470.9957
1038.,470.9957
1039.,471.0024
1040.,471.0073
1041.,471.0193
1042.,471.0334
1043.,471.0405
1044.,471.0502
1045.,471.057
1046.,471.0664
1047.,471.0951
1048.,471.1045
1049.,471.1237
1050.,471.1284
1051.,471.1284
1052.,471.1305
1053.,471.1328
1054.,471.1401
1055.,471.1546
1056.,471.1567
1057.,471.1617
1058.,471.1661
1059.,471.1709
1060.,471.1685
1061.,471.1732
1062.,471.1712
1063.,471.1661
1064.,471.1614
1065.,471.1543
1066.,471.1567
1067.,471.152
1068.,471.1401
1069.,471.1378
1070.,471.1307
1071.,471.1284
1072.,471.1284
1073.,471.1281
1074.,471.1234
1075.,471.1116
1076.,471.1001
1077.,471.0759
1078.,471.0641
1079.,471.0478
1080.,471.0381
1081.,471.0311
1082.,471.0216
1083.,470.9862
1084.,470.9765
1085.,470.9648
1086.,470.9554
1087.,470.9459
1088.,470.9318
1089.,470.889
1090.,470.8796
1091.,470.8725
1092.,470.8605
1093.,470.8486
1094.,470.8415
1095.,470.8342
1096.,470.8224
1097.,470.7966
1098.,470.7918
1099.,470.7776
1100.,470.7706
1101.,470.7632
1102.,470.7609
1103.,470.7563
1104.,470.7517
1105.,470.742
1106.,470.742
1107.,470.7326
1108.,470.7303
1109.,470.7206
1110.,470.7184
1111.,470.716
1112.,470.7137
1113.,470.709
1114.,470.709
1115.,470.7113
1116.,470.709
1117.,470.7066
1118.,470.7043
1119.,470.7017
1120.,470.6995
1121.,470.7017
1122.,470.7017
1123.,470.709
1124.,470.7066
1125.,470.709
1126.,470.7137
1127.,470.7113
1128.,470.7137
1129.,470.7113
1130.,470.716
1131.,470.7182
1132.,470.7184
1133.,470.716
1134.,470.7209
1135.,470.7209
1136.,470.7231
1137.,470.7184
1138.,470.716
1139.,470.7137
1140.,470.7137
1141.,470.7088
1142.,470.7088
1143.,470.7064
1144.,470.7066
1145.,470.7043
1146.,470.6973
1147.,470.6949
1148.,470.6899
1149.,470.6852
1150.,470.6852
1151.,470.6781
1152.,470.6733
1153.,470.6592
1154.,470.657
1155.,470.6522
1156.,470.6474
1157.,470.6425
1158.,470.6401
1159.,470.6378
1160.,470.638
1161.,470.6378
1162.,470.6378
1163.,470.638
1164.,470.638
1165.,470.633
1166.,470.626
1167.,470.6001
1168.,470.5883
1169.,470.5883
1170.,470.581
1171.,470.5716
1172.,470.5647
1173.,470.5621
1174.,470.555
1175.,470.5432
1176.,470.5383
1177.,470.5359
1178.,470.5312
1179.,470.5195
1180.,470.5173
1181.,470.4886
1182.,470.4818
1183.,470.477
1184.,470.4724
1185.,470.4675
1186.,470.4626
1187.,470.4579
1188.,470.4512
1189.,470.4391
1190.,470.4344
1191.,470.4344
1192.,470.4249
1193.,470.4131
1194.,470.4082
1195.,470.387
1196.,470.38
1197.,470.3585
1198.,470.3515
1199.,470.3278
1200.,470.3185
1201.,470.302
1202.,470.2973
1203.,470.2664
1204.,470.2617
1205.,470.2594
1206.,470.2497
1207.,470.2451
1208.,470.2404
1209.,470.2334
1210.,470.2264
1211.,470.1835
1212.,470.1788
1213.,470.1553
1214.,470.1505
1215.,470.1459
1216.,470.1412
1217.,470.1246
1218.,470.1197
1219.,470.1009
1220.,470.0938
1221.,470.075
1222.,470.0702
1223.,470.0677
1224.,470.0632
1225.,470.0397
1226.,470.0347
1227.,470.0277
1228.,470.023
1229.,470.0135
1230.,470.0113
1231.,469.9877
1232.,469.9851
1233.,469.9735
1234.,469.971
1235.,469.9662
1236.,469.9615
1237.,469.9427
1238.,469.9404
1239.,469.938
1240.,469.9357
1241.,469.9355
1242.,469.9355
1243.,469.9096
1244.,469.9118
1245.,469.9142
1246.,469.9072
1247.,469.9072
1248.,469.9072
1249.,469.9025
1250.,469.9001
1251.,469.8979
1252.,469.9001
1253.,469.9001
1254.,469.9001
1255.,469.8931
1256.,469.8931
1257.,469.8955
1258.,469.8955
1259.,469.8931
1260.,469.8955
1261.,469.8955
1262.,469.8979
1263.,469.8955
1264.,469.8955
1265.,469.9001
1266.,469.8979
1267.,469.9072
1268.,469.9072
1269.,469.9049
1270.,469.9072
1271.,469.9072
1272.,469.9096
1273.,469.9074
1274.,469.9096
1275.,469.9072
1276.,469.9072
1277.,469.9096
1278.,469.9098
1279.,469.9096
1280.,469.9096
1281.,469.9096
1282.,469.9118
1283.,469.9214
1284.,469.9214
1285.,469.9215
1286.,469.9189
1287.,469.9333
1288.,469.9355
1289.,469.9355
1290.,469.9378
1291.,469.9378
1292.,469.938
1293.,469.938
1294.,469.938
1295.,469.938
1296.,469.938
1297.,469.9404
1298.,469.9427
1299.,469.9427
1300.,469.9427
1301.,469.9451
1302.,469.9451
1303.,469.9451
1304.,469.9475
1305.,469.9498
1306.,469.9521
1307.,469.9521
1308.,469.952
1309.,469.9521
1310.,469.9544
1311.,469.9544
1312.,469.9543
1313.,469.9592
1314.,469.9592
1315.,469.9615
1316.,469.9592
1317.,469.964
1318.,469.9615
1319.,469.964
1320.,469.964
1321.,469.964
1322.,469.9615
1323.,469.964
1324.,469.9618
1325.,469.9662
1326.,469.9662
1327.,469.9615
1328.,469.9618
1329.,469.9615
1330.,469.9615
1331.,469.964
1332.,469.964
1333.,469.9568
1334.,469.9544
1335.,469.9498
1336.,469.952
1337.,469.9521
1338.,469.9498
1339.,469.9498
1340.,469.9498
1341.,469.9475
1342.,469.9449
1343.,469.9425
1344.,469.9425
1345.,469.9425
1346.,469.9425
1347.,469.9401
1348.,469.9401
1349.,469.9357
1350.,469.938
1351.,469.938
1352.,469.9357
1353.,469.9357
1354.,469.9331
1355.,469.9355
